"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Author Keywords","Index Keywords","Funding Details","Funding Texts","Publisher","Document Type","Source"
"Kantola A.","Kantola, Anu (55698990400)","55698990400","Mediatization of power: Corporate CEOs in flexible capitalism","2014","Nordicom Review","16","10.2478/nor-2014-0013","https://www.scopus.com/pages/publications/84912106075?origin=resultslist","Department of Social Research / Media and Communication Studies, University of Helsinki, Finland","Kantola A., Department of Social Research / Media and Communication Studies, University of Helsinki, Finland","The present article analyses the mediatization of corporate power with a special focus on the work of the CEO. A review of the literature on the role of the media in corporate management, especially in the work of corporate leaders, shows how the techniques of power in corporate management have become mediatized. Different media have become increasingly important for the work of corporate leaders. More importantly, media have become tools of power. In flexible and soft capitalism, corporate power is exercised using performative and affective techniques aimed at identity and community formation. Consequently, different media are utilized as tools of corporate management and control. With regard to the mediatization of power, the case of corporate management suggests that one should look into the societal and institutional structures of power rather than into the power of the media. © 2014, Nordicom. All rights reserved.","Business media; CEOs; Corporate management; Flexible capitalism; Mediatization; Power; Soft capitalism","","","","Nordicom","Article","Scopus"
"Nepal R.; Jamasb T.","Nepal, Rabindra (28567916500); Jamasb, Tooraj (6603163315)","28567916500; 6603163315","Reforming the power sector in transition: Do institutions matter?","2012","Energy Economics","61","10.1016/j.eneco.2012.02.002","https://www.scopus.com/pages/publications/84864799162?origin=resultslist","Heriot-Watt University, Department of Economics, Mary Burton Building EH14 4AS, Edinburgh, United Kingdom","Nepal R., Heriot-Watt University, Department of Economics, Mary Burton Building EH14 4AS, Edinburgh, United Kingdom; Jamasb T., Heriot-Watt University, Department of Economics, Mary Burton Building EH14 4AS, Edinburgh, United Kingdom","This paper aims to investigate the often poorly explored link between power sector reforms and wider institutional reforms in the economy across different groups of transition countries. We use panel-data econometrics based on bias corrected dynamic fixed effect analysis (LSDVC) to assess the impact of reforms on macroeconomic and power sector outcomes. The results indicate that power sector reform is highly inter-dependent with wider reforms in other sectors of the economy. The findings indicate that failure to harmonize inter-sector reforms leads to power sector reform measures being ineffective. We conclude that the success of power sector reforms in developing countries largely depend on the extent to which they synchronize inter-sector reforms in the economy. © 2012 Elsevier B.V.","Institutions; Power sector; Reforms; Transition economies","Developing countries; Societies and institutions; Fixed effects; Institutional reforms; Power sector; Power sector reform; Reforms; Transition economy; developing world; electricity industry; institutional reform; macroeconomics; transitional economy; Economics","","","","Article","Scopus"
"Altay S.; Berriche M.; Acerbi A.","Altay, Sacha (57215824354); Berriche, Manon (57216585084); Acerbi, Alberto (24334212500)","57215824354; 57216585084; 24334212500","Misinformation on Misinformation: Conceptual and Methodological Challenges","2023","Social Media and Society","226","10.1177/20563051221150412","https://www.scopus.com/pages/publications/85147316910?origin=resultslist","University of Oxford, United Kingdom; Fondation Nationale des Sciences Politiques (FNSP), France; Centre for Culture and Evolution, Division of Psychology, Brunel University London, United Kingdom","Altay S., University of Oxford, United Kingdom; Berriche M., Fondation Nationale des Sciences Politiques (FNSP), France; Acerbi A., Centre for Culture and Evolution, Division of Psychology, Brunel University London, United Kingdom","Alarmist narratives about online misinformation continue to gain traction despite evidence that its prevalence and impact are overstated. Drawing on research examining the use of big data in social science and reception studies, we identify six misconceptions about misinformation and highlight the conceptual and methodological challenges they raise. The first set of misconceptions concerns the prevalence and circulation of misinformation. First, scientists focus on social media because it is methodologically convenient, but misinformation is not just a social media problem. Second, the internet is not rife with misinformation or news, but with memes and entertaining content. Third, falsehoods do not spread faster than the truth; how we define (mis)information influences our results and their practical implications. The second set of misconceptions concerns the impact and the reception of misinformation. Fourth, people do not believe everything they see on the internet: the sheer volume of engagement should not be conflated with belief. Fifth, people are more likely to be uninformed than misinformed; surveys overestimate misperceptions and say little about the causal influence of misinformation. Sixth, the influence of misinformation on people’s behavior is overblown as misinformation often “preaches to the choir.” To appropriately understand and fight misinformation, future research needs to address these challenges. © The Author(s) 2023.","audience research; big data; conspiracy theories; misinformation; misperceptions; social media","","","","SAGE Publications Ltd","Article","Scopus"
"Ylä-Anttila T.","Ylä-Anttila, Tuukka (57212487373)","57212487373","Populist knowledge: ‘Post-truth’ repertoires of contesting epistemic authorities","2018","European Journal of Cultural and Political Sociology","225","10.1080/23254823.2017.1414620","https://www.scopus.com/pages/publications/85052055989?origin=resultslist","University of Tampere, Finland","Ylä-Anttila T., University of Tampere, Finland","‘Post-truth politics’, particularly as manifested in ‘fake news’ spread by countermedia, is claimed to be endemic to contemporary populism. I argue that the relationship between knowledge and populism needs a more nuanced analysis. Many have noted that populism valorises ‘common sense’ over expertise. But another populist strategy is counterknowledge, proposing politically charged alternative knowledge authorities in the stead of established ones. I analyse countermedia in Finland, where they have played a part in the rise of right-wing populism, using a combination of computational and interpretive methods. In my data, right-wing populists advocate counterknowledge; they profess belief in truth achievable by inquiry, not by mainstream experts but alternative ones. This is a different knowledge orientation from the valorisation of ‘common sense’, and there is reason to believe it is somewhat specific to contemporary right-wing anti-immigration populism. Populism’s epistemologies are multifaceted but often absolutist, as is populism’s relationship to power and democracy. © 2018, © 2018 European Sociological Association.","Countermedia; Finland; gender; knowledge; populism; topic modelling","","Koneen Säätiö, (33-2288); Koneen Säätiö; Helsingin Sanomain Säätiö, (201700133); Helsingin Sanomain Säätiö","This work was supported by Kone Foundation [33-2288] and The Helsingin Sanomat Foundation [201700133].","Routledge","Article","Scopus"
"Nærland T.U.","Nærland, Torgeir Uberg (43461711500)","43461711500","Fictional Entertainment and Public Connection: Audiences and the Everyday Use of TV-series","2019","Television and New Media","31","10.1177/1527476418796484","https://www.scopus.com/pages/publications/85053423246?origin=resultslist","University of Bergen, Norway","Nærland T.U., University of Bergen, Norway","This study explores how audience’s everyday use of fictional entertainment may facilitate public connection. Whereas the public connection perspective thus far primarily has been employed in the study of audience’s use of factual media, this study, first, conceptually updates the notion of public connection and develops a framework sensitized to capture the significance also of audience’s use of TV-series. Second, based on large-scale qualitative data collection reflecting the sociodemographic diversity in Norway, this study empirically highlights how the use of TV-series forms part of diverse yet typical orientations toward the sphere of politics. The study finds that given favorable combinations of repertoires of media use and habits, alongside resources, values, and dispositions, the viewing of TV-series clearly provides audiences with a link to the sphere of politics. It further finds, however, that the civic exploits of watching TV-series also hinge on a number of factors connected to audience’s background resources. © The Author(s) 2018.","audience; citizenship; popular culture; public connection; television; TV-series","","","","SAGE Publications Inc.","Article","Scopus"
"Harambam J.","Harambam, Jaron (39361286800)","39361286800","DISTRUSTING CONSENSUS: HOW A UNIFORM CORONA PANDEMIC NARRATIVE FOSTERED SUSPICION AND CONSPIRACY THEORIES","2023","Journal of Digital Social Research","13","10.33621/jdsr.v5i3.143","https://www.scopus.com/pages/publications/105009928500?origin=resultslist","University of Amsterdam, Netherlands","Harambam J., University of Amsterdam, Netherlands","Although the institutional model of science communication operated well during the corona-pandemic, and relevant public institutions (media, science, politics) garnered higher levels of trust following “rally-around-the-flag” dynamics, other people would develop distrusts towards those institutions and the emerging orthodox corona narrative. Their ideas are often framed as conspiracy theories, and today’s globalized media eco-system enables their proliferation. This looming “infodemic” became a prime object of concern. In this article I agnostically study those distrusts from a cultural sociological perspective to better understand how and why people (came to) disbelieve official knowledge and their producers. To do so, I draw on my ethnographic fieldwork in the off-and online worlds of people labeled as conspiracy theorists in the Netherlands, which includes the media they consume, share and produce. Based on an inductive analysis of people’s own sense-making, I present three dominant reasons: media’s panicky narrative of fear and mayhem; governments sole focus on lockdowns and vaccines; and the exclusion of heterodox scientific perspectives in the public sphere. Each of these reasons problematize a perceived orthodoxy in media, politics and science, and this uniformity bred suspicion about possible conspiracies between these public institutions. Too much consensus gets distrusted. While we can discard those ideas as irrational conspiracy theories, I conclude that these findings have important implications for the way we deal with and communicate about complex societal problems. Next to keeping things simple and clear, as crisis/risk/science communication holds, we need to allow for uncertainty, critique and epistemic diversity as well. © 2023, DIGSUM (Centre for Digital Social Research), Umea University. All rights reserved.","Consensus; Conspiracy Theories; Corona; Cultural Cognition; Distrust; Epistemic Pluralism; Infodemic; Pandemic; Risk; Science Communication; Uncertainty","","European Commission, EC, (799815)","This article is based on research funded by the European Commission, Marie Sklodowksa-Curie Action Individual Fellowship \u201CMedia and Conspiracy\u201D, No: 799815","DIGSUM (Centre for Digital Social Research), Umea University","Article","Scopus"
"Andreassen R.; Kaun A.; Nikunen K.","Andreassen, Rikke (55232289400); Kaun, Anne (55508171400); Nikunen, Kaarina (36504665800)","55232289400; 55508171400; 36504665800","Fostering the data welfare state: A Nordic perspective on datafication","2021","Nordicom Review","48","10.2478/nor-2021-0051","https://www.scopus.com/pages/publications/85121761635?origin=resultslist","Department of Communication and Arts, Roskilde University, Denmark; School of Culture and Education, Södertörn University, Sweden; Faculty of Information, Technology and Communication Sciences, Tampere University, Finland","Andreassen R., Department of Communication and Arts, Roskilde University, Denmark; Kaun A., School of Culture and Education, Södertörn University, Sweden; Nikunen K., Faculty of Information, Technology and Communication Sciences, Tampere University, Finland","Digital tools facilitating everything from health to education have been introduced at a rapid pace to replace physical meetings and allow for social distancing measures as the Covid-19 pandemic has sped up the drive to large-scale digitalisation. This rapid digitalisation enhances the already ongoing process of datafication, namely turning ever-increasing aspects of our identities, practices, and societal structures into data. Through an analysis of empirical examples of datafication in three important areas of the welfare state - employment services, public service media, and the corrections sector - we draw attention to some of the inherent problems of datafication in the Nordic welfare states. The analysis throws critical light on automated decision-making processes and illustrates how the ideology of dataism has become increasingly entangled with welfare provision. We end the article with a call to develop specific measures and policies to enable the development of the data welfare state, with media and communication scholars playing a crucial role.  © 2021 Rikke Andreassen et al., published by Sciendo.","automated predictions; data welfare state; datafication; dataism; welfare state","","","","Sciendo","Article","Scopus"
"Nygren G.","Nygren, Gunnar (36659789100)","36659789100","Local Media Ecologies: Social media taking the lead","2019","Nordicom Review","27","10.2478/nor-2019-0026","https://www.scopus.com/pages/publications/85075372412?origin=resultslist","Department of Social Sciences, Södertörn University, Södertörn, Sweden","Nygren G., Department of Social Sciences, Södertörn University, Södertörn, Sweden","Legacy media and social media are intertwined in a complicated relationship in local media ecologies. The recent national Swedish SOM survey on media use shows that people use Facebook more than local newspapers (both paper and online) to stay up to date with local events. In contrast, though, users still regard legacy media like subscription newspapers and the regional public service as more important sources than social media. Local newspapers are experiencing a decline in their number of users, but new hyperlocals are showing more stable numbers. Nevertheless, newspapers produce most of the original news reporting, and the public service and hyperlocals have more complementary positions in local media ecologies. They are all meeting the audience in the expanding public sphere of Facebook. © 2019 Nygren, G. published by Sciendo 2019.","Facebook; local journalism; local media use; media ecology; social media","","","","Sciendo","Article","Scopus"
"Neuberger C.; Bartsch A.; Fröhlich R.; Hanitzsch T.; Reinemann C.; Schindler J.","Neuberger, Christoph (6506064269); Bartsch, Anne (23987263500); Fröhlich, Romy (35743273600); Hanitzsch, Thomas (22950679800); Reinemann, Carsten (7801369592); Schindler, Johanna (57195382653)","6506064269; 23987263500; 35743273600; 22950679800; 7801369592; 57195382653","The digital transformation of knowledge order: a model for the analysis of the epistemic crisis","2023","Annals of the International Communication Association","64","10.1080/23808985.2023.2169950","https://www.scopus.com/pages/publications/85147447282?origin=resultslist","Institute for Media and Communication Studies, Freie Universität Berlin, Berlin, Germany; Weizenbaum Institute for the Networked Society, Berlin, Germany; Department for Media and Communication Studies, Leipzig University, Leipzig, Germany; Department of Media and Communication, LMU Munich, Germany","Neuberger C., Institute for Media and Communication Studies, Freie Universität Berlin, Berlin, Germany, Weizenbaum Institute for the Networked Society, Berlin, Germany; Bartsch A., Department for Media and Communication Studies, Leipzig University, Leipzig, Germany; Fröhlich R., Department of Media and Communication, LMU Munich, Germany; Hanitzsch T., Department of Media and Communication, LMU Munich, Germany; Reinemann C., Department of Media and Communication, LMU Munich, Germany; Schindler J., Department of Media and Communication, LMU Munich, Germany","In a proclaimed age of ‘post-truth,’ scholars have raised concerns about the spread of false information and the questioning of epistemic authorities. In this paper, we develop an analytical model to capture the digital transformation of knowledge order. Drawing on insights from social epistemology, sociology and history of knowledge, and media history, we identify epistemic practices as basic elements of knowledge order. We then analyze how epistemic practices are organized into an overarching structure of knowledge phases, contexts, roles, and hierarchies. Digital media tend to destabilize the traditional knowledge order. This destabilization is characterized by a more flexible order of phases, a dissolution of boundaries between contexts, an opening of professional roles to new actors, and a flattening of hierarchies. © 2023 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","digital transformation; epistemic practices; Knowledge; knowledge order","","","","Routledge","Article","Scopus"
"Flegg J.A.; Patil A.P.; Venkatesan M.; Roper C.; Naidoo I.; Hay S.I.; Sibley C.H.; Guerin P.J.","Flegg, Jennifer A. (30767468900); Patil, Anand P. (26425192800); Venkatesan, Meera (26636059300); Roper, Cally (7005764994); Naidoo, Inbarani (22734552800); Hay, Simon I. (7101875313); Sibley, Carol Hopkins (7102504139); Guerin, Philippe J. (57216302532)","30767468900; 26425192800; 26636059300; 7005764994; 22734552800; 7101875313; 7102504139; 57216302532","Spatiotemporal mathematical modelling of mutations of the dhps gene in African Plasmodium falciparum","2013","Malaria Journal","26","10.1186/1475-2875-12-249","https://www.scopus.com/pages/publications/84880183895?origin=resultslist","WorldWide Antimalarial Resistance Network (WWARN), University of Oxford, Oxford, United Kingdom; Centre for Tropical Medicine, Nuffield Department of Clinical Medicine, University of Oxford, Oxford, United Kingdom; Department of Zoology, Spatial Ecology and Epidemiology Group, University of Oxford, Oxford, United Kingdom; Howard Hughes Medical Institute, University of Maryland School of Medicine, Baltimore, MD, United States; WorldWide Antimalarial Resistance Network Molecular Module, University of Maryland School of Medicine, Baltimore, MD, United States; London School of Hygiene and Tropical Medicine, London WC1E 7HT, Keppel Street, United Kingdom; Malaria Research Unit, Medical Research Council, Durban, Saudi Arabia; WorldWide Antimalarial Resistance Network (WWARN), Department of Genome Sciences, University of Washington, Seattle, WA, United States","Flegg J.A., WorldWide Antimalarial Resistance Network (WWARN), University of Oxford, Oxford, United Kingdom, Centre for Tropical Medicine, Nuffield Department of Clinical Medicine, University of Oxford, Oxford, United Kingdom; Patil A.P., Department of Zoology, Spatial Ecology and Epidemiology Group, University of Oxford, Oxford, United Kingdom; Venkatesan M., Howard Hughes Medical Institute, University of Maryland School of Medicine, Baltimore, MD, United States, WorldWide Antimalarial Resistance Network Molecular Module, University of Maryland School of Medicine, Baltimore, MD, United States; Roper C., London School of Hygiene and Tropical Medicine, London WC1E 7HT, Keppel Street, United Kingdom; Naidoo I., Malaria Research Unit, Medical Research Council, Durban, Saudi Arabia; Hay S.I., Department of Zoology, Spatial Ecology and Epidemiology Group, University of Oxford, Oxford, United Kingdom; Sibley C.H., WorldWide Antimalarial Resistance Network (WWARN), Department of Genome Sciences, University of Washington, Seattle, WA, United States; Guerin P.J., WorldWide Antimalarial Resistance Network (WWARN), University of Oxford, Oxford, United Kingdom, Centre for Tropical Medicine, Nuffield Department of Clinical Medicine, University of Oxford, Oxford, United Kingdom","Background: Plasmodium falciparum has repeatedly evolved resistance to first-line anti-malarial drugs, thwarting efforts to control and eliminate the disease and in some period of time this contributed largely to an increase in mortality. Here a mathematical model was developed to map the spatiotemporal trends in the distribution of mutations in the P. falciparum dihydropteroate synthetase (dhps) gene that confer resistance to the anti-malarial sulphadoxine, and are a useful marker for the combination of alleles in dhfr and dhps that is highly correlated with resistance to sulphadoxine-pyrimethamine (SP). The aim of this study was to present a proof of concept for spatiotemporal modelling of trends in anti-malarial drug resistance that can be applied to monitor trends in resistance to components of artemisinin combination therapy (ACT) or other anti-malarials, as they emerge or spread. Methods. Prevalence measurements of single nucleotide polymorphisms in three codon positions of the dihydropteroate synthetase (dhps) gene from published studies of dhps mutations across Africa were used. A model-based geostatistics approach was adopted to create predictive surfaces of the dhps540E mutation over the spatial domain of sub-Saharan Africa from 1990-2010. The statistical model was implemented within a Bayesian framework and hence quantified the associated uncertainty of the prediction of the prevalence of the dhps540E mutation in sub-Saharan Africa. Conclusions: The maps presented visualize the changing prevalence of the dhps540E mutation in sub-Saharan Africa. These allow prediction of space-time trends in the parasite resistance to SP, and provide probability distributions of resistance prevalence in places where no data are available as well as insight on the spread of resistance in a way that the data alone do not allow. The results of this work will be extended to design optimal sampling strategies for the future molecular surveillance of resistance, providing a proof of concept for similar techniques to design optimal strategies to monitor resistance to ACT. © 2013 Flegg et al.; licensee BioMed Central Ltd.","","Africa South of the Sahara; Antimalarials; Dihydropteroate Synthase; Drug Resistance; Geography; Humans; Models, Theoretical; Mutation Rate; Mutation, Missense; Plasmodium falciparum; Polymorphism, Single Nucleotide; Prevalence; Sulfadoxine; artemisinin; dihydropteroate synthase; pyrimethamine plus sulfadoxine; sulfadoxine; allele; antimalarial drug resistance; article; codon; gene mutation; human; malaria falciparum; Plasmodium falciparum; single nucleotide polymorphism; spatiotemporal analysis","","","","Article","Scopus"
"Kligler-Vilenchik N.","Kligler-Vilenchik, Neta (37039818700)","37039818700","Alternative citizenship models: Contextualizing new media and the new “good citizen”","2017","New Media and Society","65","10.1177/1461444817713742","https://www.scopus.com/pages/publications/85031811764?origin=resultslist","The Hebrew University of Jerusalem, Israel","Kligler-Vilenchik N., The Hebrew University of Jerusalem, Israel","Much current literature examines ways in which civic norms and practices are being enacted, developed and experimented with in the realm of new media. Yet an open question pertains to the role the new media environment plays in this process: Are changes in civic conceptions reliant on new media, or is it an arena in which such changes are enacted and enhanced? This essay addresses this question by contextualizing citizenship models that theorize the role of new media, as part of a broader paradigm of “alternative citizenship models.” What threads together this paradigm is an argument about a change in what constitutes “good citizenship”; a change seen not as a decline from a previous standard, but as the manifestation of a new citizenship model. This article maps the landscape of alternative citizenship models and investigates the role of new media in reshaping citizenship. © 2017, © The Author(s) 2017.","Citizenship; citizenship models; civic engagement; civic norms; digital media; online activism; political participation; youth","","","","SAGE Publications Ltd","Review","Scopus"
"Poff N.L.; Brown C.M.; Grantham T.E.; Matthews J.H.; Palmer M.A.; Spence C.M.; Wilby R.L.; Haasnoot M.; Mendoza G.F.; Dominique K.C.; Baeza A.","Poff, N. Leroy (6603966446); Brown, Casey M. (15749833900); Grantham, Theodore E. (23994889100); Matthews, John H. (51764134500); Palmer, Margaret A. (7401917107); Spence, Caitlin M. (56786626700); Wilby, Robert L. (7005446783); Haasnoot, Marjolijn (13612333100); Mendoza, Guillermo F. (59272399200); Dominique, Kathleen C. (55894928000); Baeza, Andres (57192926954)","6603966446; 15749833900; 23994889100; 51764134500; 7401917107; 56786626700; 7005446783; 13612333100; 59272399200; 55894928000; 57192926954","Sustainable water management under future uncertainty with eco-engineering decision scaling","2016","Nature Climate Change","465","10.1038/nclimate2765","https://www.scopus.com/pages/publications/84951335156?origin=resultslist","Department of Biology and Graduate Degree Program in Ecology, Colorado State University, Campus Mail 1878, Fort Collins, 80523, CO, United States; Civil and Environmental Engineering, University of Massachusetts, 130 Natural Resources Road, Amherst, 01003, MA, United States; US Geological Survey, Fort Collins Science Center, 2150 Centre Avenue, Fort Collins, 80526, CO, United States; Alliance for Global Water Adaptation, 7640 NW Hoodview Circle, Corvallis, 97330, OR, United States; National Socio-Environmental Synthesis Center, University of Maryland, 1 Park Place, Annapolis, 21401, MD, United States; Department of Geography, Loughborough University, Leicestershire, LE11 3TU, United Kingdom; Deltares, Department of Scenarios and Policy Analysis, PO Box 177, Delft, 2600 MH, Netherlands; Delft University of Technology, Faculty of Technology, Policy and Management, PO Box 5015, Delft, 2600 GA, Netherlands; US Army Corps of Engineers, Institute for Water Resources, 7701 Telegraph Road, Alexandria, 22315, VI, United States; Organisation for Economic Co-operation and Development (OECD), 2 rue André-Pascal, Paris, 75775, France; National Socio-Environmental Synthesis Center, 1 Park Place, Annapolis, 21401, MD, United States","Poff N.L., Department of Biology and Graduate Degree Program in Ecology, Colorado State University, Campus Mail 1878, Fort Collins, 80523, CO, United States; Brown C.M., Civil and Environmental Engineering, University of Massachusetts, 130 Natural Resources Road, Amherst, 01003, MA, United States; Grantham T.E., US Geological Survey, Fort Collins Science Center, 2150 Centre Avenue, Fort Collins, 80526, CO, United States; Matthews J.H., Alliance for Global Water Adaptation, 7640 NW Hoodview Circle, Corvallis, 97330, OR, United States; Palmer M.A., National Socio-Environmental Synthesis Center, University of Maryland, 1 Park Place, Annapolis, 21401, MD, United States; Spence C.M., Department of Geography, Loughborough University, Leicestershire, LE11 3TU, United Kingdom; Wilby R.L., US Geological Survey, Fort Collins Science Center, 2150 Centre Avenue, Fort Collins, 80526, CO, United States; Haasnoot M., Deltares, Department of Scenarios and Policy Analysis, PO Box 177, Delft, 2600 MH, Netherlands, Delft University of Technology, Faculty of Technology, Policy and Management, PO Box 5015, Delft, 2600 GA, Netherlands; Mendoza G.F., US Army Corps of Engineers, Institute for Water Resources, 7701 Telegraph Road, Alexandria, 22315, VI, United States; Dominique K.C., Organisation for Economic Co-operation and Development (OECD), 2 rue André-Pascal, Paris, 75775, France; Baeza A., National Socio-Environmental Synthesis Center, 1 Park Place, Annapolis, 21401, MD, United States","Managing freshwater resources sustainably under future climatic and hydrological uncertainty poses novel challenges. Rehabilitation of ageing infrastructure and construction of new dams are widely viewed as solutions to diminish climate risk, but attaining the broad goal of freshwater sustainability will require expansion of the prevailing water resources management paradigm beyond narrow economic criteria to include socially valued ecosystem functions and services. We introduce a new decision framework, eco-engineering decision scaling (EEDS), that explicitly and quantitatively explores trade-offs in stakeholder-defined engineering and ecological performance metrics across a range of possible management actions under unknown future hydrological and climate states. We illustrate its potential application through a hypothetical case study of the Iowa River, USA. EEDS holds promise as a powerful framework for operationalizing freshwater sustainability under future hydrological uncertainty by fostering collaboration across historically conflicting perspectives of water resource engineering and river conservation ecology to design and operate water infrastructure for social and environmental benefits. © 2015 Macmillan Publishers Limited.","","Iowa; Iowa River; United States; decision making; ecological engineering; freshwater; future prospect; hydrological change; paradigm shift; stakeholder; sustainability; trade-off; uncertainty analysis; water management","National Science Foundation, NSF, (1052875, 1054762, 1639145); National Science Foundation, NSF","","Nature Publishing Group","Review","Scopus"
"Patra S.; Mishra P.; Mahapatra S.C.","Patra, Suman (57198446922); Mishra, Pulak (36154728200); Mahapatra, Subhash Chandra (57198452139)","57198446922; 36154728200; 57198452139","Delineation of groundwater potential zone for sustainable development: A case study from Ganga Alluvial Plain covering Hooghly district of India using remote sensing, geographic information system and analytic hierarchy process","2018","Journal of Cleaner Production","285","10.1016/j.jclepro.2017.11.161","https://www.scopus.com/pages/publications/85038882522?origin=resultslist","Department of Humanities and Social Sciences, Indian Institute of Technology Kharagpur, India; Rural Development Centre, Indian Institute of Technology Kharagpur, India","Patra S., Department of Humanities and Social Sciences, Indian Institute of Technology Kharagpur, India; Mishra P., Department of Humanities and Social Sciences, Indian Institute of Technology Kharagpur, India; Mahapatra S.C., Rural Development Centre, Indian Institute of Technology Kharagpur, India","In the context of considerable change in the use of groundwater pattern, particularly with continuously increasing demand for groundwater due to growing population, expansion of area under irrigation and economic progress, the present paper makes an attempt to delineate groundwater potential zones using integrated remote sensing, geographic information system, and analytic hierarchy process techniques. Integration of geographic information system with analytic hierarchy process can exemplify as a process that transforms and harmonizes geographical data and weightage ranking to retrieve information for accurate decision-making. Accordingly, mapping and identification of groundwater potential zones are carried out in the Ganga Alluvial Plain of Hooghly district of India. Application of the same for Indo-Gangetic plain is made (new approach) to contribute the applicability Geographic Information System and Analytic Hierarchy Process for the delineation of groundwater potential zone. Predominant criteria (e.g., land use, land cover, soil type, geomorphology, geology, elevation, slope, rainfall, normalized difference vegetation index, drainage density, recharge rate, groundwater depth) were employed for computation of groundwater potential index. Overlay weighted sum method is applied to integrate all thematic criteria to generate groundwater potential zone map of the study area. The resulting groundwater potential index map has been classified into three groundwater potential zones, namely good, moderate and poor. Finally, groundwater potential zone map is validated using average groundwater level data from 32 wells scattered over the study area. The findings of the present paper have important implications for designing sustainable groundwater plan in the area. © 2017 Elsevier Ltd","Analytic hierarchy process (AHP); Ganga Alluvial Plain; Geographic information system (GIS); Groundwater potential zones (GWPZ); Remote-sensing (RS); Sensitivity analysis; Sustainable groundwater plan","Bioconversion; Biomass; Carbon; Carbon dioxide; Crops; Digital storage; Emission control; Environmental management; Feedstocks; Forestry; Greenhouse gases; Metabolism; Nitrogen; Nitrogen fertilizers; Plants (botany); Refining; Urea; Arundo donax L; Biomass productions; Biorefineries; Environmental performance; Life Cycle Assessment (LCA); Lignocellulosic feedstocks; Nitrogen fertilization; Perennial crops; Life cycle","","","Elsevier Ltd","Article","Scopus"
"Chenou J.-M.","Chenou, Jean-Marie (56037985700)","56037985700","From Cyber-Libertarianism to Neoliberalism: Internet Exceptionalism, Multi-stakeholderism, and the Institutionalisation of Internet Governance in the 1990s","2014","Globalizations","49","10.1080/14747731.2014.887387","https://www.scopus.com/pages/publications/84899967003?origin=resultslist","Université de Lausanne, Switzerland","Chenou J.-M., Université de Lausanne, Switzerland","Although it is often taken for granted that Internet governance should employ the principle of multi-stakeholderism and that existing governance structures are not suitable for the regulation of the Internet, this article places the emergence of such principles in the context of the 1990s. Drawing on international political sociology and neo-Gramscian scholarship, it explores how different elites were able to coalesce around basic principles of Internet governance to create the Internet Corporation for Assigned Names and Numbers (ICANN). These principles were the common elements of distinct discourses and were instrumental in the unification of a power elite. They also helped to create a hegemonic discourse that was acceptable to a broader public. Based on the study of policy documents produced during the debates that led to the creation of the ICANN, this article outlines five different discourses on Internet governance and focuses on the principles of multi-stakeholderism and Internet exceptionalism as basic elements of a hegemonic discourse. The study of the origins of these principles in the 1990s can shed light on their status in current debates. © 2014 © 2014 Taylor & Francis.","hegemony; Internet governance; multi-stakeholderism; transnational elites","","U.S. Department of Commerce, DOC; National Telecommunication Regulatory Authority, NTRA","The third specialised elite was the US political elite, represented by the National Telecommunication and Information Authority (NTIA) of the Department of Commerce and the Internet Czar, Ira Magaziner, who was closely monitored and supported by Vice President Al Gore. The US Department of Commerce assumed a leadership role in Internet-related policy after the commercialisation of the network, consistent with White House efforts to develop e-commerce (Clinton & Gore, 1997).","Routledge","Article","Scopus"
"D’Arma A.; Raats T.; Steemers J.","D’Arma, Alessandro (57212843961); Raats, Tim (55190632600); Steemers, Jeanette (16242499400)","57212843961; 55190632600; 16242499400","Public service media in the age of SVoDs: A comparative study of PSM strategic responses in Flanders, Italy and the UK","2021","Media, Culture and Society","95","10.1177/0163443720972909","https://www.scopus.com/pages/publications/85098864710?origin=resultslist","University of Westminster, United Kingdom; Vrije Universiteit Brussel, Belgium; King’s College London, United Kingdom","D’Arma A., University of Westminster, United Kingdom; Raats T., Vrije Universiteit Brussel, Belgium; Steemers J., King’s College London, United Kingdom","Netflix and other transnational online video streaming services are disrupting long-established arrangements in national television systems around the world. In this paper we analyse how public service media (PSM) organisations (key purveyors of societal goals in broadcasting) are responding to the fast-growing popularity of these new services. Drawing on Philip Napoli’s framework for analysing strategic responses by established media to threats of competitive displacement by new media, we find that the three PSM organisations in our study exhibit commonalities. Their responses have tended to follow a particular evolution starting with different levels of complacency and resistance before settling into more coherent strategies revolving around efforts to differentiate PSM offerings, while also diversifying into activities, primarily across new platforms, that mimic SVoD approaches and probe production collaborations. Beyond these similarities, however, we also find that a range of contextual factors (including path-dependency, the role and status of PSM in each country, the degree of additional government support, cultural factors and market size) help explain nuances in strategic responses between our three cases. © The Author(s) 2021.","Netflix; Public Service Broadcasting; Public Service Media; scripted TV; streaming services television production; TV industry; Video on Demand (VoD)","","","","SAGE Publications Ltd","Article","Scopus"
